Country,Status,Verified,Date,Center ID,Center,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,Prefecture,Adm2 ID,Sous Prefecture,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info
Guinea,,,01/01/2002,HM0991,Kéoulenta,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Kokota/N'Zoo,Keoulenta,7.9078999,-8.6044903,,,,,
Guinea,,,01/01/2002,HM0781,Didita,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Laine,Didita,7.9489102,-8.5128803,,,,,
Guinea,,,01/01/2002,HM1002,Kolata 1,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Laine,Kolata,8.9982901,-8.5647001,,,,,
Guinea,,,01/01/2002,HM0782,Lainé,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Laine,Laine,8.0747099,-8.47791,,,,,
Guinea,,,01/01/2002,HM0783,Gama Koni Koni,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Gama Koni Koni,7.8364902,-8.5858803,,,,,
Guinea,,,01/01/2002,HM0784,Gama Yalé,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Gama Koni Koni,7.8461299,-8.5631104,,,,,
Guinea,,,01/01/2002,HM0785,Gbèkè,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Gbeke,7.7965102,-8.4691801,,,,,
Guinea,,,01/01/2002,HM0787,Gôh,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Go,7.8392901,-8.4788198,,,,,
Guinea,,,01/01/2002,HM0786,Gogota,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Gogota,7.7697101,-8.5042105,,,,,
Guinea,,,01/01/2002,HM0789,Centre de Santé Lola,Health Center - CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Lola,7.8001099,-8.5300903,,,,,
Guinea,,,01/01/2002,HM0790,Hopital préfectoral Lola,Hospital,,GOV,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Lola,7.8002901,-8.53088,,,,,
Guinea,,,01/01/2002,HM0788,Mission Catholique Lola,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Lola,7.8017001,-8.5346098,,,,,
Guinea,,,01/01/2002,HM0791,Togbanata,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Togbanata,7.7481098,-8.5570097,,,,,
Guinea,,,01/01/2002,HM0792,Wéyakoré,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Weyakore,7.75629,-8.4716196,,,,,
Guinea,,,01/01/2002,HM0793,Zougouéta,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Lola Centre,Zougoueta,7.8586998,-8.4285898,,,,,
Guinea,,,01/01/2002,HM0794,Gaah,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,N'Zoo,Gaah,7.7393198,-8.2866802,,,,,
Guinea,,,01/01/2002,HM0795,Gbakoré 1,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,N'Zoo,Gbakore,7.7238798,-8.40662,,,,,
Guinea,,,01/01/2002,HM0796,N'Zoo,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,N'Zoo,N'Zoo Centre,7.67871,-8.3143902,,,,,
Guinea,,,01/01/2002,HM0797,Bouzouta,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Tounkarata,Bouzouta,7.8565102,-8.1713305,,,,,
Guinea,,,01/01/2002,HM0798,Tounkarata,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Tounkarata,Tongarata,7.7802701,-8.1956797,,,,,
Guinea,,,,GN-STF056,Hopital Préfectoral Lola,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,N'zérékoré,,Nzerekore Ctre,Nzerekore Ctre,7.757569,-8.818333,,,,The Lat/Long -approx centre of the town,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,Open,N,06/10/2014,HM0799,Centre de Santé Balizéa,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Balizia,Balizia,8.6198702,-9.5780001,,,,,MOH
Guinea,,,01/01/2002,HM0801,Bakpaou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Balizia,Bambakoro,8.5761099,-9.5828896,,,,,
Guinea,,,01/01/2002,HM0800,Fadou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Balizia,Fadou,8.5938702,-9.5189199,,,,,
Guinea,,,01/01/2002,HM0802,Rouézou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Balizia,Rouezo,8.58148,-9.69592,,,,,
Guinea,Open,N,06/10/2014,MOH026,Centre de Santé Binikala,Health Clinic,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Binikala,Binikala,8.7712155,-9.5377808,Binikala,,,Lat/long at center of Binikala,MOH
Guinea,,,01/01/2002,HM0803,Kpavélégbaou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Binikala,Kpavele Gbaou,8.8178701,-9.6257896,,,,,
Guinea,Open,N,06/10/2014,HM0804,Centre de Santé Bofossou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Bofossou,Bofoussou,8.6594801,-9.6912203,,,,,MOH
Guinea,,,01/01/2002,HM0805,Doïzéa,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Bofossou,Doizea,8.7141104,-9.6500902,,,,,
Guinea,,,01/01/2002,HM0806,Nianguézazou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Bofossou,Nianguezazou,8.5905199,-9.7810097,,,,,
Guinea,,N,08/10/2014,HM0898,Niandan Centre ,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Bofossou,Sougourou,8.7944899,-9.7103901,,,,,
Guinea,,,01/01/2002,HM0807,Badiaro,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,Baladou,8.5003099,-9.6411104,,,,,
Guinea,,,01/01/2002,HM0808,Bureau Sous-Préfecture,3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,Daro,8.51929,-9.5684795,,,,,
Guinea,Open,N,06/10/2014,MOH027,Centre de Santé Daro,Healgh Clinic,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,Daro,8.5182017,-9.5682281,Daro,,,Lat/long at center of Daro,MOH
Guinea,,,01/01/2002,HM0809,Diomandou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,Diomandou,8.4539204,-9.5883198,,,,,
Guinea,,,01/01/2002,HM0961,Diomandou,3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,Diomandou,8.9917002,-8.8855,,,,,
Guinea,,,01/01/2002,HM0810,N'Deleou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Daro,N'Deleou,8.5068998,-9.6931801,,,,,
Guinea,Open,N,06/10/2014,HM0812,Centre de Santé Fassankoni,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Fasankony,Fassankoni,8.03333,-9.3654203,,,,,MOH
Guinea,,,01/01/2002,HM0813,Communautaire,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Fasankony,Tilibaye,8.0418701,-9.2487202,,,,,
Guinea,,,01/01/2002,HM0960,Dandano,3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Kouankan,Dandano,8.3905001,-8.97083,,,,,
Guinea,,,01/01/2002,HM0897,Communautaire Dondano,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Kouankan,Dondano,8.3927002,-8.9658203,,,,,
Guinea,Open,N,06/10/2014,HM0814,Centre de Santé Kouankan,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Kouankan,Kouankan,8.4475098,-9.1345196,,,,,
Guinea,Open,N,06/10/2014,HM0815,Centre de Santé Koyamah,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Koyamah,Koyamah,7.9064898,-9.3568096,,,,Koyamah: doctors have been attacked and taken hostage by local people. Locals do not believe that Ebola is a threath and accused doctors to infect the population. General distrust toward medical teams,http://www.agpguinee.com/fichiers/livre.php?pseudo=rub17&langue=fr&code=calb12674&num=327
Guinea,,,01/01/2002,HM0816,Loo (Communautaire),4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Koyamah,Koyamah,7.85431,-9.2797899,,,,Koyamah: doctors have been attacked and taken hostage by local people. Locals do not believe that Ebola is a threath and accused doctors to infect the population. General distrust toward medical teams,http://www.agpguinee.com/fichiers/livre.php?pseudo=rub17&langue=fr&code=calb12674&num=327
Guinea,,,01/01/2002,HM0817,N'Zappa (Communautaire),3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Koyamah,N'Zappa,7.9495201,-9.2730103,,,,Koyamah: doctors have been attacked and taken hostage by local people. Locals do not believe that Ebola is a threath and accused doctors to infect the population. General distrust toward medical teams,http://www.agpguinee.com/fichiers/livre.php?pseudo=rub17&langue=fr&code=calb12674&num=327
Guinea,Open,N,06/10/2014,MOH029,"Centre de Santé Quartier Bowa, Mac.",CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Bowa,8.5398564,-9.4662666,Quartier Bowa,,,Lat/Long at center of Macenta,MOH
Guinea,,,01/01/2002,HM0818,Centre Medical Philatricaine,1,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta,8.5369301,-9.4647198,,,,,
Guinea,,,01/01/2002,HM0819,Hopital préfectoral Macenta,1,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta,8.5405302,-9.4719801,,,,,
Guinea,,,,GN-STF057,Hopital Préfectoral Macenta,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta,8.5456,-9.4683,,,,The Lat/Long -approx centre of the town,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,,,01/01/2002,HM0821,Poste Medical (Referring Center?),3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta,8.5481005,-9.4663095,,,,,
Guinea,Open,N,06/10/2014,MOH030,Centre de Santé Macenta Centre,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta Centre,8.5398564,-9.4662666,,,,Lat/Long at center of Macenta,MOH
Guinea,,,01/01/2002,HM0820,Macenta Koura,3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Macenta Koura,8.5532799,-9.4536104,,,,,
Guinea,Open,N,06/10/2014,MOH028,Centre de Santé Macenta P Lumumba,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Patrice,8.5398564,-9.4662666,,,,Lat/Long at center of Macenta,MOH
Guinea,,,01/01/2002,HM0825,Taoulela,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Macenta Centre,Taoulela,8.5153198,-9.8577299,,,,,
Guinea,Functional,,17/09/2014,GuiMac,Macenta Transit Centre,Transit center,Transit Centre,"MOH, WHO",25,,,,,,,,,,,31.03.2014,-,N'zérékoré,,Macenta,,Macenta-Centre,Macenta,8.53688,-9.46481,,,http://www.openstreetmap.org/node/1885664824#map=19/8.53688/-9.46481,"The MSF ETU was closed in July. Request to change to ETU. MSF is supporting the Ministry of Health by transferring Ebola patients by ambulance for case management in either Conakry or Guékédou. Patients are arriving from a wide area, including the region around Nzerekore",https://www.internationalsos.com/ebola/index.cfm?content_id=395&language_id=ENG http://www.usaid.gov/ebola/fy14/fs01 http://news.xinhuanet.com/english/africa/2014-08/20/c_133571269.htm http://www.msf.org/article/guinea-successes-and-challenges-response-ebola-outbreak
Guinea,Open,Y,06/10/2014,MOH033,Centre de Santé Nzebela,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Nzebela,Nzebela Centre,8.0848617,-9.0950481,,,https://www.openstreetmap.org/node/3119817673,Lat long center of Nzebela,MOH
Guinea,,,01/01/2002,HM0822,Kassanka,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Oremai,Kassanka,8.4917002,-9.37152,,,,,
Guinea,Open,N,06/10/2014,HM0823,Centre de Santé Ouremai,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Oremai,Ouremai,8.4337196,-9.4316998,,,,,MOH
Guinea,,,01/01/2002,HM0993,Zobroma,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Oremai,Zobroma,8.3919096,-9.3568096,,,,,
Guinea,,,01/01/2002,HM0979,Bokoni,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Ouremai,Bokoni,8.44452,-9.4957895,,,,,
Guinea,,,01/01/2002,HM0811,Baimani (Communautaire),4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Ourémai,Baignema,8.1337299,-9.2733803,,,,,
Guinea,Open,N,06/10/2014,HM0824,Centre de Santé Panziazou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Panziazou,Panziazou,8.6212797,-9.85742,,,,,MOH
Guinea,,,01/01/2002,HM0826,N'Zoyaro,3,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Sengbedou,N'Zoyaro,8.57129,-9.3933096,,,,,
Guinea,Open,N,06/10/2014,MOH031,Centre de Santé Sengbedou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Sengbedou,Sengbedou,8.3727572,-9.2863227,,,,Lat/long at center of Sengbedou,MOH
Guinea,,,01/01/2002,HM0827,Boo,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Seredou,Boo,8.1940899,-9.2158203,,,,,
Guinea,,,01/01/2002,HM0828,Boussedou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Seredou,Boussedou,8.3704796,-9.1740103,,,,,
Guinea,,,01/01/2002,HM0829,Koïma Tongolo,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Seredou,Irie,8.2667198,-9.09729,,,,,
Guinea,Open,N,06/10/2014,HM0710,Centre de Santé Seredou,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Seredou,Sérédou,8.372757,-9.2863227,,,,Lat/long at center of Seredou,MOH
Guinea,Open,Y,06/10/2014,MOH032,Centre de Santé Vasérédou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Vasérédou,Vasérédou,8.700482, -9.221380,,,https://www.openstreetmap.org/changeset/25952744,Lat/long not precise - set at Vasseredou,MOH
Guinea,,,01/01/2002,HM0831,Aolazou,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Watanka,Aolazou,8.7213097,-9.8302002,,,,,
Guinea,,,01/01/2002,HM0832,Batema,4,,,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Watanka,Bottema,8.7186899,-9.8631001,,,,,
Guinea,Open,N,06/10/2014,HM0833,Centre de Santé Watanka,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Macenta,,Watanka,Watanka,8.80511,-9.8082304,,,,,MOH
Guinea,Open,N,06/10/2014,HM0836,Bounouma,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Bounouma,Bounama Centre,7.6403198,-8.7995005,,,,,
Guinea,,,01/01/2002,HM0839,Kankoré,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Bounouma,Kankoré,7.6275001,-8.7365103,,,,,
Guinea,,,01/01/2002,HM0840,Kéréma,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Bounouma,Kéréma,7.7139301,-8.9032001,,,,,
Guinea,,,01/01/2002,HM0841,Banzou Nord,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Gouecke,Banzou Nord,7.9946899,-8.7565899,,,,,
Guinea,Open,N,06/10/2014,MOH023,Centre de Santé Gouecke,Health Clinic,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'zerekore,,Gouecke,Gouecke,8.02951,-8.72224,Gouecke,,,Lat/long at center of Gouecke,MOH
Guinea,,,01/01/2002,HM0843,Nona,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Gouecke,Nona,7.9439101,-8.802,,,,,
Guinea,,,01/01/2002,HM0844,Tamoé,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Gouecke,Tamoe,8.0123301,-8.7983999,,,,,
Guinea,Open,N,06/10/2014,HM0845,Centre de Santé Kobela,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Kobéla,Kobela Centre,7.8864698,-9.0235004,,,,,
Guinea,,,01/01/2002,HM0849,Gbana,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Gbana,8.1384897,-8.8421001,,,,,
Guinea,,,01/01/2002,HM0848,"Gnema-Nord (Nema, Nyema)",4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Gnema,8.1088896,-8.8586998,,,,,
Guinea,,,01/01/2002,HM0852,Kognea,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,"Kognea, Lomou",8.2094698,-8.8015699,,,,,
Guinea,,,01/01/2002,HM0850,Koroh,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Koroh,8.1273203,-8.9381104,,,,,
Guinea,Open,N,06/10/2014,HM0851,Centre de Santé Koropara,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Koropara,8.1794996,-8.8737803,,,,,
Guinea,,,01/01/2002,HM0853,Lomou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Lomou,8.2372999,-8.8171997,,,,,
Guinea,,,01/01/2002,HM0854,Makpozou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koropara,Makpozou,8.19629,-8.9146099,,,,,
Guinea,,,01/01/2002,HM0855,Kerezagaye,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koule,Kerezagaye,8.07269,-8.9695997,,,,,
Guinea,Open,N,06/10/2014,HM0856,Centre de Sante Koule,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koule,Koule Centre,8.0377197,-9.0247803,,,,,
Guinea,,,01/01/2002,HM0872,Kpaya,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koule,Kpaye,7.80969,-8.7578096,,,,,
Guinea,,,01/01/2002,HM0857,Pampara,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koule,Pampara,8.1068697,-8.9707003,,,,,
Guinea,,,01/01/2002,HM0858,Yalakpala,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Koule,Yalakpala,7.9780898,-8.9907198,,,,,
Guinea,Open,N,06/10/2014,MOH024,Centre de Santé NZ Commercial,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'zerekore,,N'Zerekore Centre,N'Zerekore,7.7550,-8.8184,N'Zerekore Centre Commercial,,,Lat/long at center of NZ,MOH
Guinea,Open,N,06/10/2014,HM0859,Centre de Santé NZ Dorota,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,"Dorota, NZ",7.7565298,-8.8096905,,,,,MOH
Guinea,Open,N,06/10/2014,HM0860,Centre de Santé NZ Gonian,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,Gonia,7.7551298,-8.8225098,,,,,MOH
Guinea,Open,,06/10/2014,HM0861,Centre de Santé NZ Horoya,3,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,Horoya,7.7684898,-8.8101797,,,,,MOH
Guinea,,,01/01/2002,HM0865,Mohomou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,Mohomou,7.7481098,-8.8253803,,,,,
Guinea,,N,08/10/2014,HM0864,Hopital Regional N'Zerekore,Hospital,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,N'Zerekore Centre,7.74933,-8.8223896,,,,,
Guinea,Open,N,06/10/2014,HM0863,Centre de Santé NZ Mohomou,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,NZ Mohomou,7.7372999,-8.8280001,,,,,
Guinea,,,01/01/2002,HM0862,Gl Lansana Conté,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,Nzerekore,7.7797198,-8.8156099,,,,,
Guinea,,,01/01/2002,HM0866,Poste Santé Wessoua,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,N'Zerekore Centre,Quartier Wess,7.7481098,-8.802,,,,,
Guinea,,,01/01/2002,HM0985,Ouyèyè,4,,,,,,,,,,,,,,,,N'zérékoré,,N'zerekore,,Pale,Oueye,8.0369301,-8.9483004,,,,,
Guinea,Open,N,06/10/2014,HM0867,Pale,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Pale,Palé,8.02948,-8.8933096,,,,,MOH
Guinea,,,10/10/2014,HM0870,Komou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Komou,7.8203101,-8.8111,,,,,
Guinea,,,01/01/2002,HM0869,Gnema-Sud-Centre,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Niema Sud,7.8629198,-8.9329796,,,,,
Guinea,,,01/01/2002,HM0868,Gnampara,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Nyampara,7.8848901,-8.89081,,,,,
Guinea,Open,N,06/10/2014,MOH025,Centre de Santé Samoy,Health Clinic,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'zerekore,,Samoe,Samoe,7.8080702,-8.8648081,Samoy,,,Lat/Long at center of Samoe,MOH
Guinea,,,01/01/2002,HM0873,Mission Catholique Samoe,3,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Samoe,7.8046899,-8.8703003,,,,,
Guinea,,,01/01/2002,HM0874,Nyankoye Thea,3,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Samoe,7.8102999,-8.8620005,,,,,
Guinea,,,01/01/2002,HM0875,Koronta,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoe,Weya Sud,7.9359102,-8.8732901,,,,,
Guinea,,Y?,01/01/2002,HM0871,Koule-Sud,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Samoé,Koule,7.7757001,-8.9578199,,,,There is a large building at the location.,
Guinea,,,01/01/2002,HM0876,Gbouo,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Gbouo,7.9401202,-8.6975098,,,,,
Guinea,,,01/01/2002,HM0879,Kolakpata,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Komata,8.0380898,-8.58459,,,,,
Guinea,,,01/01/2002,HM0880,Komata,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Komata,8.0342999,-8.5960102,,,,,
Guinea,,,01/01/2002,HM0881,Kpagalaye,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Kpagalaye,7.95892,-8.6260996,,,,,
Guinea,,,01/01/2002,HM0882,Kpoulo,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Kpoulo,7.9957299,-8.6217003,,,,,
Guinea,,,01/01/2002,HM0877,Kola,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Soluta Centre,7.9782701,-8.7031898,,,,,
Guinea,,,01/01/2002,HM0878,Soluta Nord,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Soluta Nord,7.9871202,-8.7014799,,,,,
Guinea,,,01/01/2002,HM0986,Souhoulé,4,,,,,,,,,,,,,,,,N'zérékoré,,N'zerekore,,Soulouta,Souhoule,7.9091201,-8.7312002,,,,,
Guinea,Open,N,06/10/2014,HM0883,Centre de Santé Soulouta,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Soulouta,Soulouta,7.9741201,-8.6904898,,,,,MOH
Guinea,,,09/10/2014,HM0887,Yomata,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Womey,Diomanta,8.03967,-8.823,,,,,
Guinea,,,01/01/2002,HM0885,Foozou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Womey,Foudjou,8.1629,-8.6707201,,,,,
Guinea,Open,N,06/10/2014,HM0886,Centre de Santé Womey,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Womey,Womey,8.0776997,-8.7784996,,,,,MOH
Guinea,,,09/10/2014,HM0888,Bangoueta,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Bangoueta,7.7761202,-8.6816998,,,,,
Guinea,,,09/10/2014,HM0890,Gnalakpalé,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Galagbaye,7.8411298,-8.7055101,,,,,
Guinea,,,01/01/2002,HM0891,Karana,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Karana,7.7612901,-8.7084999,,,,,
Guinea,,,01/01/2002,HM0892,Konian-Aviation,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Konian Aviation,7.7987099,-8.6978102,,,,,
Guinea,,,01/01/2002,HM0894,Kotozou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Kotozou,7.73248,-8.6397104,,,,,
Guinea,,N,09/10/2014,HM0889,Moata,3,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Moata,7.7855201,-8.64398,,,,,
Guinea,,,01/01/2002,HM0895,N'Zao,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,N'Zao,7.7316899,-8.7479897,,,,,
Guinea,,,01/01/2002,HM0893,Lomou,4,,,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Tolemou,7.7476802,-8.6287804,,,,,
Guinea,Open,N,06/10/2014,HM0896,Centre de Santé Yalenzou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,N'Zerekore,,Yalenzou,Yalenzou,7.7114902,-8.6904898,,,,,MOH
Guinea,,,01/01/2002,HM0763,Mananko,4,,,,,,,,,,,,,,,,N'zérékoré,,N'zérékoré,,Foumbadou,Mananko,8.17731,-8.52283,,,,,
Guinea,,,01/01/2002,HM0842,Cedba,3,,,,,,,,,,,,,,,,N'zérékoré,,N'zérékoré,,Gouecke,Goueke,8.0241098,-8.7244902,,,,,
Guinea,,,01/01/2002,HM0847,Boma-Nord,4,,,,,,,,,,,,,,,,N'zérékoré,,N'zérékoré,,Koropara,Boma,8.1503296,-8.8215904,,,,,
Guinea,,,,GN-STF058,Hopital Régional N'zérékoré,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,N'zérékoré,,N'zérékoré-Centre,N'zérékoré,7.748719,-8.822491,,,,The Lat/Long -approx centre of the town,
